AsOfDate,Io_Bonds,Europa_Bonds,Callisto_Bonds,Ganymede_Bonds,Io_Stocks,Europa_Stocks,Callisto_Stocks,Ganymede_Stocks,Europa_Io_FX,Callisto_Io_FX,Ganymede_Io_FX,Oil,Copper,Gold
1999-11-26,-0.003610729444857742,-0.059065434146202585,-0.04678677091755544,-0.040583988464119695,0.0023426998006292484,0.0037086409777059293,0.013819875266957434,0.06981437337244815,-5.282782331580738e-07,-6.215816177073586e-06,-2.3264795314381663e-05,0.004649601251970814,0.008228639671705536,-0.028195113058456157
1999-11-29,-0.0036124950428825307,-0.05887072094537217,-0.04671910792962972,-0.04028880750474083,0.0022991448407751443,0.0036953572819448653,0.013791327324721263,0.06964566163230457,7.551680948404862e-06,1.2422134043162201e-06,-2.1475216334313165e-05,0.004626244206703039,0.008741211806867048,-0.02813125125937268
1999-11-30,-0.003614434210094283,-0.058666978220018845,-0.046649063442666366,-0.04001575233714533,0.002250335317937714,0.0036857336030769,0.013775319279045822,0.06947936142700556,1.4035232818371939e-05,1.5174744605809737e-05,-5.708467473077224e-06,0.004618496400914825,0.009257471539153956,-0.028061677943528443
1999-12-01,-0.003614500323925047,-0.058590280812386104,-0.04655744417708103,-0.03981427756899489,0.0021888913789962694,0.0036858293492489226,0.013813715023003263,0.06948392743285284,-5.028879554195696e-06,1.0138840967121675e-05,4.448843422662493e-06,0.0046228708913691845,0.009662268200129326,-0.028053277513007468
1999-12-02,-0.0036145975000496243,-0.05854380874178103,-0.04652172921825613,-0.03973546033620426,0.002151953390730433,0.003703406403757551,0.013946133427361512,0.06960211726272303,-1.9810909773117686e-05,-9.683398846266481e-06,-5.208044966120814e-06,0.00461754967876006,0.009965924376453153,-0.028057132336737265
1999-12-03,-0.0036147370721726925,-0.05850895234026508,-0.046541116594057956,-0.03972827554663845,0.0021168089661437075,0.003760367305316254,0.014174790295377186,0.06966439168679901,-2.6317807398065495e-06,-1.2333435444696079e-05,-1.7504694351669576e-05,0.00459987502286654,0.010195208241512915,-0.02808168772196287
1999-12-06,-0.0036148731582150546,-0.05850271152683652,-0.0465834221938118,-0.03971861468330648,0.002100058679485664,0.0037897332681149174,0.01453445909935168,0.06982236380171528,6.2297109143358065e-06,-6.1227248445528565e-06,-2.359231429939209e-05,0.0045761083246147706,0.01040833727671403,-0.028153254273344246
1999-12-07,-0.0036150035830210996,-0.05848731168778491,-0.046577532890971565,-0.03963714667529925,0.0020765390893484423,0.0037973297702249462,0.014743903723257904,0.0700162300074731,7.904196186685801e-06,1.7619691363400794e-06,-2.1797835195460007e-05,0.0045541348335637905,0.010654630299445321,-0.02820738984138541
1999-12-08,-0.0036151196080056055,-0.058461343990594807,-0.04656695832346674,-0.03951280753204101,0.0020398591883814027,0.003817380288837583,0.014973095593194539,0.06999437293338065,1.0431204963263644e-05,1.217452348781242e-05,-9.596197867777924e-06,0.004544366747701208,0.010921298772302331,-0.02822090433650156
1999-12-09,-0.0036152507074514533,-0.058468273231144174,-0.04651974476730108,-0.039316884715998535,0.001987863414995815,0.0038851959743279423,0.015348217362212833,0.07009971850143308,-1.9774475629530448e-05,-7.6221404603088766e-06,-1.719028956961154e-05,0.004526961005336346,0.01113407191027855,-0.02819946902751925
1999-12-10,-0.0036154282752153106,-0.05857548899263064,-0.04649611541162003,-0.038972445735011706,0.0019102015667019415,0.003926834419570378,0.015574653212244294,0.0702274234267617,1.6123629358835966e-05,8.469002343048388e-06,-8.686856798603011e-06,0.004517949359241326,0.011368048559534013,-0.028181197684435413
1999-12-13,-0.003615634117539221,-0.05875559104064214,-0.04652096702855253,-0.038601254738547856,0.0017978750935123123,0.003930047462369045,0.01566761175781492,0.07020668894356659,5.4725119247321306e-06,1.3900462910179944e-05,5.249203325790137e-06,0.004522775194056109,0.01161257936418753,-0.02817282829886955
1999-12-14,-0.0036158518605549053,-0.058833979257840306,-0.04649917571827963,-0.03818607440499366,0.0016989473323582762,0.003933694021527371,0.01581931853336407,0.07026355595698897,-1.7356595626220547e-05,-3.503719658159283e-06,1.7776136057856824e-06,0.0045240555510152655,0.011915317129312644,-0.02815683572254615
1999-12-15,-0.003616087474144654,-0.05888564520853587,-0.04647213210178391,-0.03791446955561721,0.001588737345981459,0.003924430689525127,0.01595927791453071,0.07040105029252727,-1.3775775621734714e-06,-4.935909419073295e-06,-3.1273657446632854e-06,0.00452034373186334,0.012207129871392969,-0.02817298271492933
1999-12-16,-0.0036163620843420105,-0.058889849112053146,-0.04643497312423194,-0.03759642391571478,0.0015043787695753457,0.0039045993822775333,0.016079403332971528,0.07055483074549772,2.5234922067631055e-06,-2.483385282975419e-06,-5.5811407499263255e-06,0.004514014704517068,0.012576743407901903,-0.028173609659924558
1999-12-17,-0.003616629911278357,-0.058810323752524624,-0.04638478393241847,-0.03731733408118918,0.0014133447388965739,0.0038512042061566148,0.016153137624576038,0.07065077117873034,-1.3336896089762432e-06,-3.894240630336992e-06,-9.45395985017362e-06,0.004503732991304765,0.013054099627475408,-0.028185279293138323
1999-12-20,-0.0036168612650310664,-0.05873387410877756,-0.046338704793143684,-0.03701677244077629,0.0013288161604159728,0.003798103548977998,0.01626503221097339,0.0707357361043078,-5.596121723744444e-07,-4.531963283031127e-06,-1.3976378138977633e-05,0.004488944054807182,0.013483983570590831,-0.028209697581483603
1999-12-21,-0.003617102916262131,-0.058674008316393585,-0.04630494296741689,-0.036497222261073145,0.0012183518452383258,0.0037434848758656214,0.01629406057447569,0.07074981354516466,9.099079997223014e-06,4.47980858831577e-06,-9.493284841856553e-06,0.004478494143570432,0.013921577967638736,-0.028205700968383193
1999-12-22,-0.003617454772945407,-0.058621669721727984,-0.04628376342520024,-0.035946261819559566,0.0011093799731270741,0.003688006680197708,0.01631831816011457,0.07075445761925869,-3.718290069501394e-07,3.981868990289414e-06,-5.509864892617845e-06,0.004471435796477706,0.014325967616881768,-0.028193478932970806
1999-12-23,-0.0036178709232444635,-0.05857393544490761,-0.04627044565137683,-0.035352313742236054,0.0010115952478085,0.003619742069166886,0.016328451272793944,0.07071742946906251,-5.060464670293916e-08,3.7713493125717713e-06,-1.7478728562102478e-06,0.004467634280157932,0.014724261902319636,-0.028185768623206802
1999-12-27,-0.0036182652813903714,-0.0585627503979269,-0.04631208572004271,-0.03480026349067626,0.0009078561441658421,0.0034971960893309005,0.016349385333784376,0.07073618290525385,-2.746221555369497e-06,8.558400351704617e-07,-9.17210399562007e-07,0.004464523513217802,0.015090014983624628,-0.02822471035373105
1999-12-28,-0.003618605205297933,-0.058618545190761116,-0.04633342389217225,-0.034224322118506345,0.0007965150482117711,0.00337630350018738,0.016352360675946094,0.07073114016393989,-5.899085498624099e-06,-5.2165656942107245e-06,-6.173470645065254e-06,0.00445627829077314,0.015431134034617204,-0.02827081624246932
1999-12-29,-0.003619114460894545,-0.05860619857581222,-0.04632686775610596,-0.033572322053905444,0.000663282471095209,0.003268505372139141,0.016354906820856992,0.07073285786392092,6.301239344426558e-06,8.269070477875247e-07,-5.4060432379109226e-06,0.0044474532179581494,0.015751014765234692,-0.028273575563935345
1999-12-30,-0.0036199891353532222,-0.05858846000193132,-0.04633376404343133,-0.03290452630734738,0.000532603944087497,0.003170664173646303,0.01637021879083975,0.07076963394255818,6.3786106485483444e-06,6.7699331303627375e-06,1.2656482177740605e-06,0.004442245838511977,0.016009598892462912,-0.028269751266953105
2000-01-03,-0.003620289740488653,-0.05851050528506589,-0.046295755120177084,-0.03216789939986003,0.00042904008050776164,0.0030609153444162017,0.016322727728753345,0.07074549091771841,-2.63582875812987e-06,3.959313135739448e-06,5.173291309219148e-06,0.004444828154934861,0.016302422780586273,-0.028316743364071518
2000-01-04,-0.0036205136872229323,-0.058328044473679994,-0.046248853716899636,-0.03125675311669969,0.0003000799211122319,0.002993310097114198,0.016243179318732603,0.07062939377449838,-5.1985130792158155e-06,-1.3817794621681018e-06,3.742322876791224e-06,0.0044462828115498605,0.01665117340655897,-0.02828628424467438
2000-01-05,-0.0036206990247471572,-0.05819271309408379,-0.046130562923511254,-0.03023291479218152,0.00013117071025783562,0.0029519143893084986,0.01618268770466897,0.07036571658159846,4.164801327499048e-07,-1.096955340191239e-06,2.5937105506288277e-06,0.004446570750856669,0.017067156366719,-0.02828698482873042
2000-01-06,-0.0036210644913528983,-0.058070239432453506,-0.04595262983597539,-0.029173617005253068,3.055456855417156e-06,0.0029180228517126,0.016080584710621442,0.07024374199982658,8.333385182180525e-06,6.982018361645557e-06,9.474936212536441e-06,0.0044505302549013,0.01747327865672359,-0.028263637969305262
2000-01-07,-0.0036212458429501545,-0.05797410033492122,-0.0457941164374368,-0.027917800599321547,-3.448581829404576e-05,0.0028799448252798685,0.01589145596176625,0.06998832395685531,-1.1026945688479909e-05,-4.180158466540891e-06,5.234506490835169e-06,0.004452023710114813,0.01797604198506006,-0.02827356655312398
2000-01-10,-0.003621480327313309,-0.05792054208524145,-0.04566620696279292,-0.026745567500810523,-4.6890974650642054e-05,0.002829895562653623,0.01566245724885762,0.06976321120808879,7.863670656404595e-06,3.494929255317648e-06,8.637423130185733e-06,0.004453884823179672,0.01845261040377207,-0.02825199710493742
2000-01-11,-0.003621848583170232,-0.05795797611935213,-0.04560163433331009,-0.02540847191764685,-5.607346650862371e-05,0.002769786422119083,0.015453847148669177,0.0694614158883648,-1.2919140876024448e-07,3.0474768098560938e-06,1.151759604169433e-05,0.004450164385187856,0.01891454019203848,-0.028220632891529644
2000-01-12,-0.003622336724719705,-0.0578732893809684,-0.04549444119446742,-0.024140618065821812,-5.963720408835403e-05,0.0027059665061863886,0.01521608940086756,0.0692351845062279,3.9074554060721e-06,6.511626080503179e-06,1.7782096190928195e-05,0.004441458400867812,0.019333152810584373,-0.028129214209533092
2000-01-13,-0.003622737552532141,-0.05783056945291748,-0.0453541924731957,-0.02287533071625156,-6.666684312609946e-05,0.00263659186593086,0.015021216354211914,0.06909053479466847,-8.923152458678322e-06,-2.79477931784703e-06,1.476362190182226e-05,0.0044316910008993324,0.01966033217776067,-0.02812655238944944
2000-01-14,-0.003623240193719876,-0.05779060039163497,-0.045280273314426765,-0.02152983104714189,-6.393345009826981e-05,0.0025699319079007838,0.014782475694572746,0.06888463477726975,1.1053092504598796e-05,7.766000929929675e-06,2.2233463472272397e-05,0.004418127550759587,0.02000452299685247,-0.027875428178426084
2000-01-17,-0.003623740903368143,-0.05769648994551707,-0.04517004511100405,-0.02013544636648783,-8.576406709296884e-05,0.002481840346318203,0.01461327083472076,0.06875240024655607,-9.162930885658514e-07,6.345499120408879e-06,2.8268911723305987e-05,0.0043975988602405775,0.020375870070503187,-0.027322162939488286
2000-01-18,-0.0036241944177753055,-0.057635911125412366,-0.04506405392572284,-0.01864140284960243,-8.877331675436151e-05,0.0023912276283765406,0.014440191544516546,0.06853669034363263,1.1198146349134495e-05,1.7071890927591968e-05,4.50423815812937e-05,0.004377715259955041,0.020684942399306426,-0.026609882800906016
2000-01-19,-0.0036246336130591975,-0.057536696853113405,-0.04490362685424873,-0.016981906800609316,-5.9655302330623106e-05,0.002330026424667798,0.014196663730500225,0.06837378339818281,8.923538791653354e-05,0.00010583365249815176,0.0001505626752440549,0.00435080507146097,0.020938411975426844,-0.02576801633431238
2000-01-20,-0.0036249896746754413,-0.057433431666731094,-0.04477076012944254,-0.015217981009745899,-5.4442890761221685e-05,0.0022744522990187344,0.013939903891881879,0.06826310685999755,0.00012343934671318993,0.00022887049304485635,0.0003791545449415777,0.004321872442466393,0.021209889735258763,-0.024987097407448942
2000-01-21,-0.0036252912726705746,-0.05728047428149528,-0.04460197297285046,-0.013423878192781694,-4.93255868005351e-05,0.0022242479001916247,0.013614689885844968,0.06816532875746516,5.6060760387377306e-05,0.0002845698056126195,0.0006634634771780749,0.004291993820768353,0.021510364311540495,-0.023992778766319618
2000-01-24,-0.0036255254354440997,-0.0571263101218098,-0.04446411191957699,-0.011435320142608707,-3.4741481253199995e-05,0.0021888965077989917,0.013287035327951637,0.0680733237904445,7.186244313585914e-05,0.0003561480871336581,0.0010194008312461892,0.004259748900579593,0.02174730974847059,-0.023069766886914818
2000-01-25,-0.0036260704450580294,-0.05689659727739113,-0.04431079053454584,-0.009114972467056786,-2.820698687483562e-05,0.0021594833641229174,0.012985569700563967,0.0678416040636136,7.984999703608874e-06,0.00036347005977358285,0.0013823716800164243,0.004226808229884082,0.022111262841088965,-0.02193100075588675
2000-01-26,-0.003626338091880022,-0.0567778888618139,-0.04417299742639806,-0.006558322863104518,-1.0723227957460419e-05,0.002148223006084465,0.01266709054846264,0.06759307897774441,-0.00010192587239502673,0.0002611928841433735,0.0016432906963661316,0.004191346131468524,0.022425659343036284,-0.020646284786851314
2000-01-27,-0.0036268712196076552,-0.056628593828922595,-0.0440497091137966,-0.004151904388117618,-1.9135025913159116e-05,0.002128091122171891,0.012417418461709599,0.06741646635461575,-5.732666085527276e-05,0.00020313613686138453,0.001845843591269247,0.004159836458443056,0.022737663546246685,-0.01940613349574007
2000-01-28,-0.0036271428922160414,-0.056493042624663904,-0.04388139604956608,-0.0017676394559725625,-2.885180466647415e-05,0.002098756652113178,0.01216862773219588,0.06724941293109639,-4.558674804465005e-05,0.0001571326609068544,0.002002630856642081,0.004133152163393796,0.023014921060004984,-0.018174495549178108
2000-01-31,-0.00362737323834631,-0.05633495691127056,-0.04370420225095869,-0.00022520538542226956,-2.1491473782316664e-05,0.002076920791225081,0.011950673834203961,0.06706427002557105,-8.781863677077019e-05,6.893844050391259e-05,0.0020712512457256495,0.004107520427121698,0.023302216129522362,-0.01681618183678535
2000-02-01,-0.0036273893763169606,-0.056174492137644194,-0.04356726151473974,1.7212169810391135e-05,-2.536846235275312e-06,0.002074362253393128,0.011583644800637508,0.0669025338128491,-0.00023181922446624098,-0.00016290893135030777,0.0019083180547378705,0.004082373685209466,0.0235848757229516,-0.015310977737736212
2000-02-02,-0.003627632237428485,-0.056074889632766245,-0.043516533279339825,-4.633747205055443e-05,-8.913273045508925e-06,0.002065179980469458,0.011230193431927903,0.06684207237963992,-0.00011202525997203037,-0.00027535733097497426,0.0016325962554490391,0.004062829613229627,0.023856357196193646,-0.014242310282113554
2000-02-03,-0.0036277152495113986,-0.056036829138597505,-0.043485947369687535,-1.6446848232487858e-05,-1.4798326545310582e-05,0.00205029884556689,0.010720811537577582,0.06684556904937256,-2.01542511464738e-05,-0.00029566457106798815,0.0013367990498508147,0.004054037690311282,0.02409340259927309,-0.013169171463201287
2000-02-04,-0.0036277758007805467,-0.05600823422347497,-0.043486248518029375,-1.3551152699308841e-05,-2.186702581131521e-05,0.0020283738565242742,0.01026145269453295,0.06686627073997921,0.000154816653480798,-0.00014096767029619779,0.0011957269684058807,0.004044445968516381,0.024274996254302142,-0.01221911981357697
2000-02-07,-0.0036278108359703155,-0.05595313917387248,-0.043470692823865245,-7.11399653342428e-06,-2.5949973816963766e-05,0.0020023946676819534,0.009713477528440142,0.06688283680332892,0.00010873545314325292,-3.230777374719271e-05,0.001163353080271561,0.00402978209895725,0.02439129175346794,-0.010918129272811676
2000-02-08,-0.003627922458434277,-0.05586594087526199,-0.043447902681876455,1.9110005224624812e-06,-1.5811564885101777e-05,0.0019864961256593964,0.00905646458429743,0.06686723204752815,-2.7357859391660773e-05,-5.990932722961232e-05,0.0011032306700797451,0.0040174769912549695,0.024492940744597794,-0.009346311308874965
