AsOfDate,Io_Bonds,Europa_Bonds,Callisto_Bonds,Ganymede_Bonds,Io_Stocks,Europa_Stocks,Callisto_Stocks,Ganymede_Stocks,Europa_Io_FX,Callisto_Io_FX,Ganymede_Io_FX,Oil,Copper,Gold
1996-10-24,0.092742643391641,17.44829022198042,14.026832629902193,17.01899719212028,10.507094083914733,2.1132399716343717,13.162277970222073,0.8242149906655076,0.20889859601209965,2.8911352144159985,-0.8491151915403886,1.1564266974305928,0.3826312923701738,5.644770048300339
1996-10-25,0.09274260673123719,17.54103278456247,14.002491239567604,17.10716571457243,10.518561092095531,2.122199328313544,13.154300773348343,0.8709635596161919,0.15980013710939767,2.821858431099754,-0.8591630968328314,1.1599900867518365,0.36738888125675534,5.638049132842393
1996-10-28,0.09274235053027892,17.63377486734129,13.96934080452472,17.15623727041393,10.533394613686166,2.126405874104608,13.124234875511156,0.9234093227824353,0.12261593439462024,2.7493994723923323,-0.8688830310130848,1.1619119653598082,0.3548551689609155,5.634161979202115
1996-10-29,0.09274081233800882,17.726514099535226,13.928960398747531,17.213384393027983,10.540454810634408,2.1307978781653154,13.09333718142717,0.9696214397260317,0.08667367136436405,2.690777808150993,-0.879606899567284,1.1636327834274116,0.34051522140360224,5.628959747323723
1996-10-30,0.09273943526755865,17.819252103762988,13.9137049557551,17.273886881225774,10.55860874199731,2.137571898279983,13.072853768585897,1.0184835117110258,0.05299397541442683,2.6197316600723646,-0.8902906157733421,1.167628383166519,0.3240456809240758,5.629032611917585
1996-10-31,0.09273827636780682,17.91198922624985,13.935476430019344,17.361931879947896,10.574110943671508,2.147205551533205,13.041151891830399,1.0700406920183916,0.018901229639412966,2.57590537982973,-0.9013005310021294,1.1732342164295209,0.3049840201269375,5.621353290210023
1996-11-01,0.09271680441669913,18.00468533434967,14.025493593007297,17.415933435070478,10.590003024161458,2.1608828633590735,13.035744461928681,1.1258872858173536,0.014424368382443846,2.582916965131099,-0.9116410734053855,1.1825904386767834,0.28660051574092216,5.616256229200718
1996-11-04,0.09270976035559608,18.097388399049848,14.182588086229845,17.490072826215506,10.607019676134803,2.1715470968028594,13.002552806803589,1.1799537521124575,0.0048548392684585415,2.5868251731839402,-0.922841179927594,1.1943217785099147,0.26702209669451604,5.610269451229368
1996-11-05,0.09270318875206392,18.190085572253075,14.373833928187835,17.55495085556383,10.628100096255753,2.1828406393319497,12.994911980287347,1.237914920197419,-0.006483167520607791,2.5801058291529206,-0.9364088201306534,1.2062573603178532,0.24757680763575132,5.603803794863925
1996-11-06,0.09270011525213666,18.28278282520381,14.67071655402937,17.600589012161763,10.664994152925134,2.191797155943023,13.034929200121784,1.308717921670019,-0.03468008213528386,2.54535148520524,-0.9498586397425771,1.2194335447119538,0.22879999153404024,5.608497321740924
1996-11-07,0.09269836182340313,18.37547953273685,14.91086829524868,17.677826196521604,10.695674990315506,2.2075127331985893,13.110455829958179,1.3920213410164473,-0.0591494425083238,2.486177927190496,-0.9599321106009918,1.2315588043547427,0.21067575097082503,5.6153305073170445
1996-11-08,0.09269768819473315,18.46817653560926,15.18789267971502,17.762443980609653,10.729232084869695,2.228207865975858,13.176831380137765,1.4726755059382155,-0.0689107972881414,2.417251695207724,-0.9733911218928455,1.2438312099294215,0.19052767657988773,5.62706117369994
1996-11-11,0.09269743936129282,18.560873710780278,15.477802811494138,17.86703083528555,10.753344931814738,2.2564282335914276,13.249731929921525,1.5575025777477658,-0.09998801448887312,2.317257989017697,-0.9882026166487352,1.2550687222361594,0.17559445819199432,5.646160568391118
1996-11-12,0.0926971734972184,18.653570595933896,15.68343146092031,17.95992286839596,10.767100948612399,2.288523236542612,13.293542763959262,1.6329722206973873,-0.12107272726213156,2.196173981854056,-1.0003842516722636,1.2655492889868494,0.1601857627991096,5.660259687465727
1996-11-13,0.09268994518994564,18.746252637315138,15.886684999390553,18.045467715078402,10.786818297588823,2.310741490762828,13.395028763731066,1.7006846806814282,-0.1704819224939515,2.0253469422833037,-1.012305076286307,1.2776540679527146,0.14467590236066116,5.673472343347194
1996-11-14,0.09268529943555921,18.838932807524504,16.073032842185423,18.136503760247095,10.801104851456216,2.341683861352254,13.518419392267324,1.7555604665046753,-0.2136244958591583,1.8115772046617624,-1.0233871944543436,1.2887622547445663,0.12789409034755783,5.685237359585206
1996-11-15,0.09267958875079675,18.931606066337835,16.302187513649063,18.22317787542531,10.80964181674001,2.3682047772442654,13.646968309271658,1.8153176494864665,-0.24618356381453319,1.5652825842842182,-1.035022506072746,1.2989330327142137,0.11039414769511964,5.699739092907369
1996-11-18,0.09267952383541601,19.024285518200355,16.481783178587108,18.29873889900806,10.812036366462245,2.396673882205847,13.79450303755808,1.8731750729432428,-0.27158241985764475,1.29369927971271,-1.0431045722548604,1.3083956920027515,0.0874925249091415,5.715979079653521
1996-11-19,0.09267020790629468,19.116945840277225,16.48509105603892,18.378099145169827,10.816618462365065,2.4260513490463134,13.874747587425283,1.9152330509129787,-0.27018800941118293,1.0234339507714076,-1.0533197431251264,1.3189536000071038,0.06548372619388275,5.730548765186889
1996-11-20,0.09267000392564646,19.209615618426433,16.469755310772396,18.451282788308497,10.814792633903918,2.4477063683203433,13.982626122068584,1.9593270902612099,-0.2865595926165533,0.7368725525744968,-1.06866499787297,1.3286286393294942,0.0406953937995123,5.753557672521399
1996-11-21,0.09266859401920129,19.302282549615676,16.52983325463949,18.53186872618603,10.833704761952628,2.4805074725884935,14.073372425916286,2.0212163505765406,-0.27687645754832224,0.4599851877897103,-1.0860537167477613,1.3445222699188406,0.020310006101295967,5.773725138539465
1996-11-22,0.09266838564932305,19.39495067080604,16.574436862692643,18.61145036741946,10.866226778391233,2.518658637608236,14.182340262049866,2.076594699012717,-0.26749307247395887,0.19249062433114236,-1.1004292769974378,1.3610772271660627,-0.0007359491417736686,5.772985771129733
1996-11-25,0.09266808376480078,19.48761837395357,16.784594327136443,18.670208015279457,10.87579017442012,2.5732381535918694,14.43107279120451,2.1553852383210517,-0.2215165147650505,-0.02902736623296943,-1.1294604820130054,1.3770787175699837,-0.017943411490341576,5.7550400960527055
1996-11-26,0.09266437774080939,19.58027757630291,16.984667921065295,18.714405401830483,10.86059555214346,2.632937145695373,14.673975040639247,2.253137227758344,-0.035321293952601494,-0.06436023238984652,-1.1938334850715928,1.3930598373087268,-0.036761029678576224,5.718266846807303
1996-11-27,0.09266338996755484,19.67293943439866,17.07541101573368,18.74879103529567,10.843401549247336,2.6794754993696928,14.871264090759253,2.338982124012779,0.017014072391069657,-0.04734927580599351,-1.241185978196671,1.406814065015282,-0.049149636527836923,5.669113972865788
1996-11-28,0.09266266349256957,19.7656009374039,17.189310754909453,18.762326032803053,10.827265133051702,2.7300775010910905,15.138203854633847,2.4119690412611012,0.014437438871261626,-0.03291473360889278,-1.2741039446447944,1.4175300445987549,-0.06351322587070005,5.605598064920317
1996-11-29,0.09266178545076778,19.858261288243842,17.330404229410195,18.77504086818527,10.8141767407436,2.77791976197012,15.416371686926263,2.494257591821525,-0.003928260007697776,-0.03684693108379817,-1.3109549192862053,1.4292730410733006,-0.07392732228691234,5.531668059043956
1996-12-02,0.09266085460336741,19.95092080303772,17.33157288867329,18.7780284626865,10.799259882579014,2.80991572834178,15.679807472777847,2.5783111192331636,-0.003287539302842024,-0.04013731517610389,-1.351094836513606,1.4402196410888366,-0.08471647048193033,5.446949857690394
1996-12-03,0.09266042873230364,20.04358055588445,17.350933283058307,18.75292926833079,10.793257257156153,2.8374863332389935,15.957879156875595,2.6883747130066293,-0.0010647957503037628,-0.04120389006451488,-1.3923001854849875,1.447065870717791,-0.09303206314411956,5.35391703878562
1996-12-04,0.0926603546222425,20.136240792103816,17.22848680662777,18.740214312020814,10.812253268235242,2.8571780047226194,16.165772785636413,2.7993004158592916,0.008096750480783541,-0.03310743751887934,-1.4254078528565686,1.4530013370242505,-0.09939754856737887,5.254519381814537
1996-12-05,0.0926573318330044,20.228893458624682,17.151766348512574,18.720968503203856,10.845543939492195,2.8721442639772596,16.406328360497856,2.904872265087814,0.0018847619618136994,-0.031233546178047418,-1.4566494922794624,1.4587819734656795,-0.10822415190275714,5.1462916926353275
1996-12-06,0.09265702900505249,20.321550022288726,17.099740487420508,18.69938248373917,10.88143312874474,2.8842719229201643,16.637692020718635,3.0177842769515313,-0.0021310443250360054,-0.033365627921850514,-1.490015864329837,1.4630686809386233,-0.11737608887771546,5.028915306666493
1996-12-09,0.09265581756269735,20.414203874073138,17.100466617076876,18.700657882970752,10.940734183153305,2.93067222244353,16.8428701948166,3.1189850654126166,-0.0007131437218369717,-0.03408324192207694,-1.524102209117034,1.4694185968422913,-0.12440335798776003,4.904510866302174
1996-12-10,0.09265494099493843,20.506857281382636,17.09175983812356,18.68136322029815,10.974985822593561,2.97168704703519,17.216581108889123,3.243700435703586,0.001140402363800552,-0.03294645880836076,-1.5570510328853218,1.4763473611313378,-0.12741735418039188,4.777092800325157
1996-12-11,0.09265482964813042,20.599511909261008,17.01150744411886,18.676643891486943,11.01054538547994,3.0031381916751374,17.579472633066374,3.3735009608829696,0.007075164598756389,-0.025871771253550658,-1.5829231039442235,1.4850878931774678,-0.13183765690068627,4.6452550648693895
1996-12-12,0.09265471529629803,20.692166415214803,16.944947074179982,18.690938243415673,11.060586731491071,3.051911645086799,17.94572012958838,3.4704668861135537,0.0035637682329652024,-0.02230849370158306,-1.6052319038535887,1.4971299181556101,-0.13726321497031058,4.507991781942239
1996-12-13,0.09265456259426909,20.78482070096574,16.88750442555892,18.693271805991575,11.10287496629594,3.0923895159939376,18.24782613946061,3.5635199211445054,0.004261512162351274,-0.018047618579045088,-1.6232799264925528,1.5071813791276238,-0.1448599418374041,4.36313176679329
1996-12-16,0.09265436176623663,20.87747470160169,16.83482652227287,18.701448071603043,11.157620108129333,3.132460405565473,18.561538148379853,3.658368305407599,-0.0023746232682646017,-0.020423051241871205,-1.6437035021949282,1.517521514560431,-0.15166920446684168,4.211462487786195
1996-12-17,0.09265413845588165,20.97012844022296,16.764820560427886,18.693650050245605,11.220790204013465,3.1750367630285745,19.01225351151701,3.767112618802755,-0.006875926674348203,-0.027299831309704595,-1.671003899499206,1.5270287824340412,-0.15767891145919558,4.053783517598103
1996-12-18,0.09265385675340942,21.062781801126047,16.752018980794993,18.67867372444022,11.281514106724472,3.238140760670891,19.52825576924154,3.8734676101257937,-0.001968032665217475,-0.029268890523238073,-1.7002734882679706,1.5374971335025662,-0.16570246615764544,3.888081006363384
1996-12-19,0.09265364041913055,21.155435067519598,16.802323010701578,18.635654936838343,11.384624791762121,3.3064109040695002,20.26727632003848,3.985477099805327,-0.014895651534932199,-0.044165272555405935,-1.744439254591882,1.5477792766244942,-0.17349905614638558,3.714581937542926
1996-12-20,0.09265319241338892,21.248087492374374,16.862011451873343,18.579789864207143,11.483830459245496,3.397016772328232,21.06461573051624,4.113353850502318,-0.002279424727308571,-0.04644607190528484,-1.790886236956936,1.5575679973545018,-0.1770892779614872,3.5374926801957183
1996-12-23,0.09265189035083757,21.340737133213782,16.889613027620715,18.51836965658269,11.589256794212245,3.4948704151131946,21.805264363381493,4.246020268985998,0.0032777892121732175,-0.04317212918041509,-1.8340608139760874,1.5671331880407249,-0.17794742548943204,3.359545450388221
1996-12-26,0.09265183746725933,21.43338888447677,16.907959658659998,18.46419946245534,11.684469820705141,3.6007918136624424,22.58344876438629,4.380398794476434,-0.00236641729482065,-0.045538669574173435,-1.8795995644094974,1.5783733561392552,-0.17211883550972032,3.187426624037247
1996-12-27,0.09265173320259239,21.52604043902714,16.988110276902265,18.424813490176913,11.76568010787883,3.7024232371831505,23.20970196233002,4.532178284213373,0.0023271196481918456,-0.04321180361692822,-1.9228115262783023,1.58790983055402,-0.1699951645008991,3.017431490878666
1996-12-30,0.09264784444380611,21.618681544039003,16.937238007765572,18.39514904704023,11.832600929453575,3.810112358750088,23.881626463641805,4.686514850614941,0.007596861585191712,-0.035623992871627326,-1.9584410727213368,1.5966291234201548,-0.16672444331997222,2.8507086797443875
1997-01-02,0.09264613615973029,21.711324634005923,16.876003145812835,18.35179401036006,11.910150718123358,3.890657396102118,24.669096246691915,4.831040746419093,-0.002651902661508728,-0.03827984392388923,-1.9967232605854113,1.606410477636362,-0.16796383715814392,2.6827458224550926
1997-01-03,0.09264555386857812,21.803969151482825,16.71130622796172,18.32137450282423,11.998066536253729,3.9848786023273055,25.274791982128377,4.942276795623846,0.007001714400776265,-0.03127939682501491,-2.0280034226935935,1.6176749238109531,-0.1671936282414864,2.5155526116469846
1997-01-06,0.09264539821883659,21.89661427534588,16.577080241093427,18.314870160883572,12.079167783847817,4.077049061162933,25.938739766194814,5.038098961970063,-0.00801866106790021,-0.039298375860993516,-2.067301991577742,1.6293765676136787,-0.16910265031490795,2.3464500943946796
1997-01-07,0.09264512896581693,21.989258910507598,16.534179293512285,18.298339523461646,12.182865205957421,4.17678948657989,26.501612273532462,5.131556096774106,-0.0058181155425746115,-0.04511704497327098,-2.112419360742885,1.6380849190502427,-0.19429146407832285,2.1521589254566806
1997-01-08,0.09264510156796318,22.081903961195234,16.360264081303065,18.326334507464864,12.252661972829152,4.284189642234797,26.858946576148455,5.199808363232409,0.00832951449623594,-0.03678758584427543,-2.149206978307782,1.6432626449982306,-0.23798383786066948,1.9141751187218614
1997-01-09,0.09264504561116922,22.174548904569363,16.255152643500505,18.33435078224642,12.312684316341473,4.364275390206195,27.168484325921145,5.274393718853344,0.0039980806906401755,-0.03278961190033989,-2.181996652329344,1.646804049281373,-0.2774984564425827,1.6366767221346576
1997-01-10,0.09264489772850983,22.26719353517293,16.158660518730045,18.34396401960859,12.379732830137758,4.437503640613517,27.50389257808724,5.356683862478026,-0.0010484427548832038,-0.033838321665275325,-2.215835130789179,1.650819616428647,-0.32274578043429786,1.3139310921636735
1997-01-13,0.09264451351953139,22.359837342056903,16.00361451611944,18.36372433840494,12.446328967360477,4.487692864340696,27.664127143753365,5.419634241764265,-0.003975612859857289,-0.03781461878844697,-2.2536501473474533,1.6536510814653878,-0.36394627464298546,0.9499852197491888
1997-01-14,0.09264394808668568,22.452480218470313,15.859708453887219,18.36928385957109,12.548331541136971,4.523050011502709,28.00246943817267,5.529260424177263,-0.007279083841787667,-0.04509471121231661,-2.2987454304053285,1.6609296754302012,-0.4173776367672826,0.5326082104234598
