AsOfDate,Io_Bonds,Europa_Bonds,Callisto_Bonds,Ganymede_Bonds,Io_Stocks,Europa_Stocks,Callisto_Stocks,Ganymede_Stocks,Europa_Io_FX,Callisto_Io_FX,Ganymede_Io_FX,Oil,Copper,Gold
2000-02-10,-134.9345072676066,-208.68454202333254,-156.06135073613845,193.63538636804353,-15.006462332904599,6.591677535402536,-43.792452955242126,222.34655719630098,-206.7968168355439,148.7663659183535,-107.55879168824967,13.902058287413851,77.73250446895271,158.8725243610924
2000-02-11,-134.03639969487799,-207.4857117652741,-156.06084825524175,194.43879616921004,-15.185890071448238,6.587728858468653,-44.05539236547976,222.1825373048649,-208.2698629672802,149.6540679475893,-109.51699667549431,13.798827841627958,75.18034787717399,158.3382325364199
2000-02-14,-133.9107123529456,-207.4945399359207,-156.13922633489813,196.79667553192033,-15.051092139701126,6.562430356771887,-43.994081833573986,229.4823638392707,-208.62844659608024,-147.16175848915805,-110.13608734332695,13.806050114652786,75.80020596168539,158.28237136516807
2000-02-15,-133.3029915324389,-207.103829466453,-155.27725900931932,196.27908038555654,-15.312354599079912,6.571183763524434,-43.07450273848022,229.38988518422565,-207.8542715103568,-148.34161293431475,-110.1447251221075,13.76927088089307,75.94306617545529,158.2417690616659
2000-02-16,-134.54280224237746,-208.78878395652197,-155.94031865269363,198.66637606518708,-15.280417553454589,6.416225527180805,-43.10300657839352,235.85825158627074,-207.91324858079759,-147.73534669594028,-110.06422776926324,13.764890428181815,75.44525960145572,158.248262462251
2000-02-17,-135.61518255704965,-212.08050919885886,-156.59016798426208,198.6668337866923,-15.212974065466556,6.398498454268322,-42.98569476675865,233.19905391728363,-207.33559961680578,-146.41117454982395,-113.44219999502843,13.770080141868869,75.5802264709563,160.53314057595315
2000-02-18,-136.13033217597697,-212.07455735636105,-156.358052817094,196.9369084700878,-15.204435552971079,6.420418846173477,-43.13740444770412,239.66890563342676,-208.59410846018514,-146.5188176076051,-112.3560701119742,13.576831397729615,77.00419421598833,229.77712683184436
2000-02-21,-136.3644346306244,-212.79806893052262,-156.41162958441186,196.36472447040734,-15.001439176424515,6.421008549762137,-42.954379831885156,239.75277644606433,-210.09033566217047,-146.05083599898435,-112.9555831314294,13.593487676781498,77.15509900271276,281.2156256828734
2000-02-22,-137.5033511683206,-213.69526650233215,-156.9815871914136,-197.68584190615832,-15.076220407840013,6.420832126612668,-42.78359998860949,241.0869229638973,-210.3080397113002,-146.10957429927214,-113.19450585200991,13.595808057136148,78.1324798538239,281.24108225638946
2000-02-23,-134.15936767795486,-215.78144680263983,-159.48737065405112,-196.1865850190099,-15.076048928071621,6.422155222469377,-42.90965299758708,241.82217688391125,-201.79764971404546,-144.7261886714409,-115.4999335551079,13.56481303610348,78.42922466666887,282.628583199917
2000-02-24,-133.3109309420967,-215.66040597012102,-160.0971346259598,-198.18483526367498,-15.16774400407595,6.424990399650834,-42.65117923913015,241.7737620469084,-201.66660714907397,-143.73197042208386,-117.01034728326306,13.63136190378047,78.28147438688782,294.54040508524497
2000-02-25,-133.32152990985477,-214.9528017386027,-158.384121546334,-197.35511486296338,-15.139900421224926,6.43542207824288,-42.47079220385817,241.1676257877777,-200.185674233717,-143.73197042208392,-117.10749929007133,13.609184932564315,78.25058793323235,309.3305971151852
2000-02-28,-133.33240538021775,-214.2037622335444,-158.47169645880538,-200.71861496248295,-15.160061595804068,6.4147658153749445,-41.84675269756252,241.47432641586695,-193.399643308503,-143.14006982996045,-117.55558343115985,13.546258081462321,-77.3701860002129,302.52141916237866
2000-02-29,-132.07461957192217,-213.8852360374505,-158.38535132972984,198.99379413935128,-15.15194445270776,6.358000693798832,-41.64970011068495,242.14293117549536,-193.3003785592386,-143.31577149954566,-116.83214670330946,13.674329155823946,-73.8945398999598,303.02846880723166
2000-03-01,-132.0344410522504,-214.11735785192852,-157.40650226936842,200.5017375973633,-15.077756687632913,6.3486567281873985,-40.8449258228914,241.16854174248618,-194.53657107176218,-140.95506028706356,-116.07700017989973,14.15086185003414,-78.82586334674322,303.30438288799655
2000-03-02,-131.96378928449434,-213.9765316403256,-157.3251703046438,-200.43975938652193,-15.047703293074727,6.3289415101366595,-40.60654261643913,240.8980585683578,-193.33656514283842,-140.4535967272754,-108.25398893797477,13.724595302956887,-78.75045625084658,303.2599185852856
2000-03-03,-132.112833098125,-215.36089155834281,-158.18670021393757,-202.9539705622312,-15.156872129622464,6.2055191116289246,-40.49631602713363,240.91944353496123,-196.04637113846522,-139.94506827021038,-108.9165581517715,14.127245909689782,-80.13112443880196,300.7189306403639
2000-03-06,-132.5368326284931,-213.46800157808556,157.4019110051766,-205.3126426148123,-15.345476132810644,6.216597235235469,-40.582923199552134,243.99912829566435,-195.765756583559,-139.88833703751413,-108.95270137810789,14.253016989808664,-80.24896249563362,-300.73403530654866
2000-03-07,-132.57851927598443,-216.6289747540947,158.92502611330835,-206.428656599312,-15.281989974998632,6.23245417084058,-40.50913570583471,243.70114299843502,-195.62791196350273,-140.4597234812556,-109.40534883906192,14.20404156809913,-80.36789407658149,-300.76101228597594
2000-03-08,-133.8308941857903,-217.2987714800965,159.1918904137556,-206.50896351791212,-15.083870492281521,6.214878963696379,-40.673694863852795,245.90856209133452,-197.87905710692576,-140.68339629912947,-111.17453034602457,13.334272654075413,-80.01773321944813,303.1876703641723
2000-03-09,-134.06359731949192,-217.31675618667055,159.42278558251988,-208.57171108863946,-15.05396455951879,6.199999634007103,-40.61038535269875,248.16629161180893,-198.2050540079076,-140.60154887879824,-110.42001103445457,11.89528393727162,-80.18822549031874,-303.77606609794475
2000-03-10,-133.99063810280035,213.25667807275252,159.13859006212599,-207.83158328608891,-14.730065460885184,6.251567590464008,-40.62829098473467,248.1782479996897,-197.453162293623,-140.75633013679064,-110.28190854120172,11.88222583061594,-79.92043445675269,-304.72887138182557
2000-03-13,-133.6134848238837,214.02778267188364,158.982080852094,-210.76599912113636,-14.794367647980836,6.249848028881721,-40.57568425717218,250.199967808483,-198.96450973613906,-141.42998379423395,-111.71327972711953,11.881482795630102,-81.7135956295145,-304.9279526853164
2000-03-14,133.43272787556313,214.59653302870498,159.34281393434773,-212.97746954577846,-14.741253656910525,6.041940630557966,-40.635260898319,237.2458301757751,-200.13549511723127,-143.55266829401307,-111.7442760296498,11.87687638348685,-81.71700791868425,-305.49473240534235
2000-03-15,132.23739203050255,214.43811527828416,159.35255706598795,-213.16457401557125,-14.664785366490491,6.068798761893817,-41.05638906271132,236.55307736755205,-205.1305632241003,-148.58699402219457,-111.52110564677727,11.942590528437806,-81.1117871846112,306.49508981540777
2000-03-16,132.12749580945808,215.80838248172736,160.3870198630636,-213.38782741723782,-14.463660586518142,5.933677300297918,-41.14436892187771,237.42400124495407,-205.1142849393822,-148.98919469007444,-111.64149734777466,11.8131235695385,-81.18507786263196,306.81405742187314
2000-03-17,131.92133476103047,215.1225740328771,159.27563611902093,-213.20985636910487,13.697087667939906,5.877844538414696,40.94775578011809,236.4467987568805,-206.25829381921218,-150.28261493005837,-112.0711127844136,11.795227001235917,-81.29884965315725,312.819401193837
2000-03-20,132.1442048672258,218.7273398041916,158.40299779091188,-216.5228201501753,-13.752547221060759,5.842907182284112,-41.024586349456094,236.4305009686895,-207.94683517055267,-151.22647673149714,-110.88015981107284,11.797693917841064,-81.2142330917296,-311.8368803151251
2000-03-21,133.17176870886075,221.33284971761623,166.69833935903335,-217.42661106736833,-14.131808878658878,5.815099269806286,-41.353949901340805,236.53257605596937,-208.0385226778709,-151.6244635097594,-111.28672501343249,11.640328950888023,-81.37967126584734,321.02652580461057
2000-03-22,135.3476959558194,225.97740386709324,170.06398180361884,-219.59766890101523,14.084272735836167,5.810248623645982,41.683645327093544,247.34138207224805,-206.350200376616,-152.0365776676512,-111.57205817331594,11.637289863547423,-80.85205355430571,318.8864028602404
2000-03-23,135.67741252360432,225.53861438802346,168.71541262044855,-219.14087016080563,14.10882039431895,5.810005869056312,41.70699264128962,246.82132347188914,-206.20269888683404,-152.00160413124192,-111.56047956018807,11.696348979336063,-80.84802967210436,339.95375448212275
2000-03-24,135.7943014854354,224.91270094811932,171.11170618070992,-223.31234393446303,13.993773561301944,5.786442191220887,41.754098958162565,246.97368287449285,-203.057731845682,-150.94121646568726,-111.31638217271397,11.695058543194731,-81.23581783728977,-337.06810268044387
2000-03-27,133.58379197877443,224.19804724135165,171.04282295738685,-222.78436068402152,13.988196106053136,5.666703405216862,41.05493997079235,245.2758483489823,-203.31783148209036,-150.56520635381145,-111.7500673118548,11.610853998329345,-81.08977590243107,-337.8285608679906
2000-03-28,134.10038555194322,225.28957902619695,171.86496318664413,-222.22043606393706,13.951734129054815,5.674915922924162,-40.94995743466442,246.35012480195084,-204.38840347674503,-156.86000480839337,-111.69148650667098,11.641394561402853,-80.78979058191344,-335.68554435778015
2000-03-29,134.43225292787284,226.1442155129919,171.64333794327734,-222.24180130830027,13.98882226681074,5.672868118315801,40.96567110481222,242.95644790129538,-204.86761961266106,-156.7735532360288,-112.32833042214777,11.565116916870494,-81.06243784190802,-335.3166869038171
2000-03-30,134.33008249792837,226.12548169310196,171.61466280346846,-223.40049890896313,13.988934815680656,5.663400397537191,40.8273730468023,242.67359434971053,-202.49578844189614,-156.1652269231722,-113.05810452093779,11.513251189525395,-81.05309505939054,-333.23427598605986
2000-03-31,131.8172646041032,224.8982816931158,170.19569114464866,-221.34701291199812,13.890270935077497,5.568910724318559,40.21821788616946,241.81677699202967,-200.26513694442053,-156.37738947031113,-113.08228992104266,11.573142716136593,-81.26575044598349,-334.3594256143195
2000-04-03,131.54781014402172,224.5837443450394,170.2125615265358,-222.31217508406115,13.870657489611151,5.569078459872355,39.899651466205455,243.42717190383277,-200.07899083948965,-156.4817407369939,104.53320578970781,11.587680202350073,-82.06608900029724,-340.90351031371085
2000-04-04,131.41322336904634,224.4560330442347,169.93759896455538,-221.9851895288563,13.8554168561003,5.518969645978235,39.96270142415309,241.75478827484525,-199.94175478609012,-156.13925864313148,-99.77675817619198,11.54809935455968,-82.01458714874373,-340.84158010437244
2000-04-05,129.6056973694389,228.8130904019598,172.6210629369637,-221.83001805739713,13.938461674667861,5.502925891402421,40.01646284647,241.53651818887855,-202.68896140422927,-158.0167499092902,-100.03415871442485,-11.434694897523405,-83.4208443650865,-337.890216768996
2000-04-06,129.32300586515888,228.8923159361946,171.90923767570027,-223.2718732573714,13.909230888552937,5.441889736186889,-39.641539018654754,241.22827662516886,-202.67891045261567,-155.8673534229701,-100.07738132314797,11.41721430509917,-83.87037223471476,-337.99494314723466
2000-04-07,129.22007083548294,228.91857091649197,171.7958602082699,-222.92674171077888,14.05417473482509,5.422576154435082,-39.155422667733745,239.67512204818925,-202.50689251078384,-155.85028866016967,-100.82042198701363,11.452128057951224,-80.78554587715116,-339.25618044871385
2000-04-10,129.6311218156597,235.0961059485879,172.9255497503553,-227.68529283289092,14.066143292692919,5.415424667287221,39.035797412539,239.22557636408314,-203.40158351895076,-156.4908793921293,100.6535615375761,-11.475973740623047,-80.66545798249315,-339.3638532131482
2000-04-11,129.18641709317248,235.72155107510534,173.29055285726358,-231.72949570294273,14.082194802109925,5.427036238875083,39.034876751224694,240.4663176196753,-205.61443774030977,-157.75948135064624,-100.19099993165973,-11.319012025061804,-80.50139415241105,-338.73152275771224
2000-04-12,127.15473853402354,235.86183768617127,173.3496090592418,-232.3303168602807,14.080884796275129,5.416749201656355,38.46229231453872,240.31075796566495,-205.54205850737543,-158.166449024016,-100.00890458915677,-11.374764061130437,-80.47310465666159,-339.1726916011983
2000-04-13,125.37528359534006,236.02613573412947,174.07480851261843,232.27796938577515,13.733183024904696,5.452068294240921,38.53397951977705,240.14141365762262,-205.36265354862022,-158.18185568348835,100.55301689320902,11.195054642149433,-80.51635623571602,-339.17814210645207
2000-04-14,124.76828112112207,236.0254923852966,173.64783880304938,-231.18309585015643,-13.712905446693512,5.452092669997392,38.8025295509793,238.6489414906556,-205.73254476572384,-158.2509553229686,100.84615254689261,-11.228621904849069,-80.37937564928549,-339.8395990565521
2000-04-17,124.53217789010242,238.29995252413286,174.71945462991633,-231.0736868600034,-12.554209526536033,-5.352663061938597,-37.79722346391997,238.5179974623929,-208.0130222911561,-163.35392913623127,100.40477008301475,-11.239571671911072,-79.4066246669241,-339.54447241892063
2000-04-18,122.61180551460174,238.2960378615643,175.1667847372799,227.254269978322,-12.314546565219866,-5.387756465362167,-37.406472907976124,-190.2299941672149,-207.44444153057083,-163.05546798420085,100.16890206655543,-11.239429772331931,-79.0503477647943,-339.51727161297873
2000-04-19,122.65520740307582,239.21661761931955,175.1499535314742,228.68624631464124,-12.130732424439788,-5.3876677235262465,-37.25298822357624,-190.06388386590183,-206.5849568599262,-162.63393615965273,106.73655357478982,11.227089330170932,-77.55895790447235,-339.4900773431349
2000-04-20,122.69985940547984,238.6201221704531,175.56946448084008,228.48492470027549,-12.117337651549812,-5.396027771482214,-37.05398361028614,-188.86874062681702,-206.08029010929656,-162.65537716014333,107.10422118826783,11.192498420172093,-77.64085703901908,-348.8790130704007
2000-04-21,122.90988946334532,241.4316801880815,176.5530321040207,229.33572594021155,-12.16324686875459,-5.389712145644831,-37.101885832795176,-189.85390209656748,-205.89768585920532,-163.47984846187066,106.89035084751733,-11.392636448140264,-77.67132685862994,-348.7629469895743
